wine_id,wine,winery,year,region,wine_style,wine_style_description,ratings_average,ratings_number,all_vintage_ratings_average,all_vintage_ratings_count,price,price_type,grapes,interesting_facts,body_description,bottle_type,acidity,sweetness,intensity,tannin,fizziness,unique_id,alcohol,has_wine_style_description,has_interesting_facts,mild and soft cheese,pork,cured meat,game (deer & vension),fruity desserts,lean fish,appetizers and snacks,rich fish (salmon & tuna etc),veal,pasta,mature and hard cheese,lamb,vegetarian,blue cheese,sweet desserts,aperitif,poultry,shellfish,beef,amount_food_words,vegetal,oak,spices,tropical_fruit,non_oak,earth,tree_fruit,floral,black_fruit,microbio,dried_fruit,citrus_fruit,red_fruit,amount_flavor_words,amount_grapes,wine_type
7199688,Quinta da Pedra Escrita Tinto 2019,Quinta da Pedra Escrita,2019,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",4.2,196,4.1,1130,21.95,vc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Bottle (0.75l),3.0345023,2.253865,3.9188185,3.2633202,0.0,7199688-2019,14.0,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,False,True,True,True,True,True,True,True,True,True,True,True,True,12,3,red
2271714,Aneto Pinot Noir 2017,Aneto,2017,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",4.0,60,3.9,642,21.97,vc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Bottle (0.75l),3.1636052,2.1208358,3.6797857,3.270228,0.0,2271714-2017,14.0,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,False,True,True,False,True,True,False,True,True,True,True,False,True,9,3,red
3862558,Ravasqueira Viognier 2014,Ravasqueira,2014,Alentejo,Southern Portugal White,"Southern Portugal is far better known for its reds than its whites, but that doesn't mean that there aren't great bottles to be found. The dryer, hotter climate makes yielding precious acidic wine more challenging than it would be in the north.

The fabulous coastal region of Alentejo produces some excellent wine from the Antão Vaz grape, which is known for being acidic, zesty and tropical fruit-heavy.

Dry and hot are two words that commonly describe the growing regions of Southern Portugal. With as little as 23 inches of rainfall per year and summer temperatures often in excess of 100F, it's easy to see why it's considered difficult to grow great white wine.

While this area is more commonly known for reds, Antão Vaz is a white grape that has won plaudits across the wine world. Thick skinned and often similar to a lightly oaked chardonnay, it's the flagship wine of the Vidigueira region.

The wines of Southern Portugal love seafood, and work extremely well with some fresh fish, nice oily sardines or seafood paella.",4.1,57,3.9,655,21.99,vc,"Malvasia, Fernao Pires","[""The Alentejo region is far more well known for producing grain, and is unofficially called Portugal's “bread basket”."", 'Portugal is currently the 12th largest wine producing country in the world.', ""Southern Portugal is far better known for producing cork than producing wine. It makes over one third of the world's natural bottle stoppers.""]",Medium-bodied,Bottle (0.75l),2.427015,1.3808769,3.341791,0.0,0.0,3862558-2014,12.5,Yes,Yes,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,4,False,True,True,True,True,True,True,False,True,True,True,True,True,11,2,white
1159761,Broadbent Madeira Reserve 5 Years Old,Broadbent,N.V.,Madeira,Portuguese Madeira,empty,3.9,274,3.9,274,22.0,vc,"Verdelho, Sercial, Malmsey, Boal Branco, Terrantez",empty,Very full-bodied,Bottle (0.75l),3.9910102,5.0,4.99101,0.0,0.0,1159761-N.V.,20.0,No,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2,True,True,True,True,True,True,True,True,True,True,True,True,True,13,5,fortitied
1182485,Cortes de Cima Homenagem A Hans Christian Andersen 2016,Cortes de Cima,2016,Alentejano,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",0.0,13,4.3,4497,22.0,vc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.0545368,1.8543935,4.149761,3.0822883,0.0,1182485-2016,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,True,True,True,False,True,True,False,True,True,True,True,False,True,10,2,red
3334065,Niepoort Conciso Branco 2020,Niepoort,2020,Dão,Portuguese Dão White,empty,3.9,43,3.9,1724,22.03,vc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.8806076,1.5582509,3.0179782,0.0,0.0,3334065-2020,12.5,No,No,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,5,True,True,True,True,True,True,True,True,True,True,True,True,True,13,3,white
6978094,Romana Vini Página Pinot Noir 2019,Romana Vini,2019,Lisboa,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",4.1,85,3.9,620,22.11,vc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.1196232,2.0955226,3.1968386,2.8044972,0.0,6978094-2019,13.0,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,True,True,True,False,True,True,False,True,True,True,True,False,True,10,2,red
1405173,Quinta de Santa Eufémia 10 Years Old White Port,Quinta de Santa Eufémia,N.V.,Porto,White Port,empty,4.1,668,4.1,668,22.11,vc,"Gouveio, Rabigato, Malvasia Fina",empty,Very full-bodied,0.5 Jennie (0.5l),3.0865648,4.413435,4.2883973,0.0,0.0,1405173-N.V.,20.0,No,No,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,True,True,True,True,True,True,True,True,True,True,True,True,True,13,3,fortitied
1311628,Ramos Pinto White Port,Ramos Pinto,N.V.,Porto,White Port,empty,3.7,1101,3.7,1101,22.27,vc,"Gouveio, Rabigato, Malvasia Fina",empty,Very full-bodied,Bottle (0.75l),3.0774193,4.519355,4.480645,0.0,0.0,1311628-N.V.,20.0,No,No,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,True,True,True,True,True,True,True,True,True,True,True,True,True,13,3,fortitied
1429256,Julia Kemper Touriga Nacional 2012,Julia Kemper,2012,Dão,Portuguese Dão Red,"Dão red wines come from a wide variety of grapes. They include Touriga Nacional, Alfrocheiro, Tinta Roriz, Jaen, Baga, Bastardo and Tinta Pinheira. The wines can range from thin to full-bodied due to multiple altitudes that these wines are grown in.

The wines normally are packed with plum and cherry flavors which are supported by firm tannins. They pair well with a wide range of food making them an easy choice for a dinner.

Being surrounded by mountains on all sides has its advantages. The Dão region is protected from the climate of the continent and from the ocean. The elevation also gives the wine much of its character. Elevation ranges between 600 feet to 3,000 feet at some points.

Most vineyards have small plots dotted through various hillsides and elevations. The soil is very poor making for stronger vines that can survive the shifts from cool nights to hot days.

The region is still considered off the beaten path and great value can be found in many of the wines. The lusher wines have the ability to age for up to 20 years or possibly more.",3.9,281,3.9,711,22.31,vc,Touriga Nacional,"['Dão nobre (means noble Dão), this is saved for reserve wines.', 'Garrafeira requires wines to be 0.5% higher in alcohol and requires two or more years spent in oak.', 'Tinta Roriz is an indigenous grape to the region. In Spain it is known as Tempranillo.', 'Touriga Nacional, the main component of port, originated in this region.']",Full-bodied,Bottle (0.75l),3.7999895,1.87659,3.9831278,3.5790062,0.0,1429256-2012,13.5,Yes,Yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5,True,True,True,False,True,True,False,True,True,True,False,False,True,9,1,red
1166848,Niepoort Redoma Rosé 2021,Niepoort,2021,Douro,Northern Portugal Rosé,empty,3.9,49,3.9,1132,22.33,vc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.3792574,1.7613863,3.1345053,0.0,0.0,1166848-2021,12.0,No,No,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,True,True,True,False,True,True,True,True,True,True,False,True,True,11,3,rose
3814624,Azores Wine Company Vulcânico Tinto 2019,Azores Wine Company,2019,Açores,Portuguese Azores Red,empty,3.7,455,3.7,1761,22.39,vc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.4612632,1.5333205,3.2350652,2.9071314,0.0,3814624-2019,12.0,No,No,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4,True,True,True,True,True,True,True,True,True,True,False,False,True,11,3,red
1361159,Dona Berta Reserva Tinto 2015,Dona Berta,2015,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",4.1,126,4.1,1971,22.42,vc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Bottle (0.75l),3.070899,1.557678,4.3766823,3.4886034,0.0,1361159-2015,13.5,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,True,True,True,False,True,True,False,True,True,True,True,True,True,11,3,red
1258900,Quinta do Tedo Fine Tawny Porto,Quinta do Tedo,N.V.,Porto,Tawny Port,empty,3.8,829,3.8,829,22.45,vc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),2.8752525,4.298485,4.3176765,0.0,0.0,1258900-N.V.,20.0,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3,True,True,True,False,True,True,True,False,True,True,True,True,True,11,3,fortitied
1105366,Esporão Esporão Reserva Tinto 2019,Esporão,2019,Alentejo,Portuguese Alentejo Red,"The Alentejo region covers approximately a third of Portugal, producing red wines that are easy-drinking and fruit-forward.

Aragonez is the most widely-planted red grape in the region, which produces full-bodied, budget friendly red wines. Castelao, Trincadeira are also widely planted. Frequently, wines from this region are blends of several grapes.

Although traditional Portuguese grape varieties dominate the region, many red wines from Alentejo also incorporate international grape varieties such as Syrah and Cabernet Sauvignon.

The region produces ripe, full bodied and fruit forward wines that are a product of the hot, inland region. The wines are often described as “New World” in style.

Due to the reliable climate, wines from Alentejo combine quality with affordability, offering great bang for the buck. It offers some of the best value and quality for the money of any European wine region.

Wine from this region pairs excellently with hearty, full-bodied dishes.",4.2,4207,4.1,75643,22.56,vc,"Aragonez, Castelao, Trincadeira","['Aragonez, the most widely planted grape in Alentejo region, is also known as Tempranillo.', 'Vineyard land in Alentejo is among the most expensive in all of Portugal.', 'The region of Alentejo is noted for its extensive cork production.']",Full-bodied,Bottle (0.75l),2.9374251,1.8860644,4.2233286,3.0505254,0.0,1105366-2019,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,4,True,True,True,True,True,True,True,True,True,True,True,True,True,13,3,red
1180569,Quevedo Late Bottled Vintage Port 2017,Quevedo,2017,Porto,Late Bottled Vintage Port,empty,3.9,50,3.9,1443,22.63,vc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),3.133349,4.5437636,4.694492,0.0,0.0,1180569-2017,19.5,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3,True,True,True,False,True,True,True,True,True,True,True,False,True,11,3,fortitied
69664,Taylor's Late Bottled Vintage Port 2018,Taylor's,2018,Porto,Late Bottled Vintage Port,empty,3.9,318,4.0,18477,22.84,vc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),3.02227,4.57702,4.8190374,0.0,0.0,69664-2018,20.0,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3,True,True,True,True,True,True,True,True,True,True,True,True,True,13,3,fortitied
2443511,Miguel Louro Apelido Branco 2020,Miguel Louro,2020,Alentejo,Southern Portugal White,"Southern Portugal is far better known for its reds than its whites, but that doesn't mean that there aren't great bottles to be found. The dryer, hotter climate makes yielding precious acidic wine more challenging than it would be in the north.

The fabulous coastal region of Alentejo produces some excellent wine from the Antão Vaz grape, which is known for being acidic, zesty and tropical fruit-heavy.

Dry and hot are two words that commonly describe the growing regions of Southern Portugal. With as little as 23 inches of rainfall per year and summer temperatures often in excess of 100F, it's easy to see why it's considered difficult to grow great white wine.

While this area is more commonly known for reds, Antão Vaz is a white grape that has won plaudits across the wine world. Thick skinned and often similar to a lightly oaked chardonnay, it's the flagship wine of the Vidigueira region.

The wines of Southern Portugal love seafood, and work extremely well with some fresh fish, nice oily sardines or seafood paella.",3.6,37,3.7,359,22.88,vc,"Malvasia, Fernao Pires","[""The Alentejo region is far more well known for producing grain, and is unofficially called Portugal's “bread basket”."", 'Portugal is currently the 12th largest wine producing country in the world.', ""Southern Portugal is far better known for producing cork than producing wine. It makes over one third of the world's natural bottle stoppers.""]",Medium-bodied,Bottle (0.75l),2.9334204,1.6393027,2.9081044,0.0,0.0,2443511-2020,13.0,Yes,Yes,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,4,False,False,False,True,False,True,True,False,False,True,False,True,False,5,2,white
6864182,Quinta do Paral Colheita Selecionada Tinto 2017,Quinta do Paral,2017,Alentejo,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",4.1,300,4.3,707,22.89,vc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.0610788,2.199126,3.8367696,2.9183042,0.0,6864182-2017,13.54,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,True,True,True,False,True,True,True,True,True,True,True,False,True,11,2,red
1212365,Portalegre Tinto 2018,Portalegre,2018,Alentejo,Portuguese Alentejo Red,"The Alentejo region covers approximately a third of Portugal, producing red wines that are easy-drinking and fruit-forward.

Aragonez is the most widely-planted red grape in the region, which produces full-bodied, budget friendly red wines. Castelao, Trincadeira are also widely planted. Frequently, wines from this region are blends of several grapes.

Although traditional Portuguese grape varieties dominate the region, many red wines from Alentejo also incorporate international grape varieties such as Syrah and Cabernet Sauvignon.

The region produces ripe, full bodied and fruit forward wines that are a product of the hot, inland region. The wines are often described as “New World” in style.

Due to the reliable climate, wines from Alentejo combine quality with affordability, offering great bang for the buck. It offers some of the best value and quality for the money of any European wine region.

Wine from this region pairs excellently with hearty, full-bodied dishes.",4.3,256,4.1,1229,22.9,vc,"Aragonez, Castelao, Trincadeira","['Aragonez, the most widely planted grape in Alentejo region, is also known as Tempranillo.', 'Vineyard land in Alentejo is among the most expensive in all of Portugal.', 'The region of Alentejo is noted for its extensive cork production.']",Full-bodied,Bottle (0.75l),3.1027534,1.9091866,3.8668509,2.9484007,0.0,1212365-2018,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,4,True,True,True,False,True,True,False,True,True,True,True,False,True,10,3,red
7733088,Van Zellers VZ Branco 2016,Van Zellers,2016,Douro,Northern Portugal White,"Arguably the most famous white wine from Northern Portugal is Vinho Verde (“Green Wine”) from the Minho region in the far north of the country. The other dominant region in Northern Portugal is Douro, which is home to some fabulous port wines.

Northern Portugal is big Alvarinho country, and the wonderfully crisp, almost effervescent Vinho Verde is most commonly made from this grape.

Northern Portugal is known for cheap, refreshing white wines in the coastal areas, and beautiful ports and red table wines inland in the higher ground.

White wine from this region tends to showcase a lot of citrus and, given the close proximity to the Atlantic Ocean, a lot of minerality. Vinho Verde is known for often having a light carbonation that tends to be added after the fermentation.

Wines from these regions are cheap and often represent excellent value for money! The wines live for seafood and go excellently with some cod, a fresh fish taco or a shrimp salad.",0.0,12,4.0,126,22.9,vc,"Arinto de Bucelas, Loureiro, Alvarinho, Azal, Avesso, Batoca","['The good whites from Northern Portugal are considered among the best value in wine.', 'Some other white grapes from these regions are Arinto, Loureiro, and Trajadura.', 'Portugal is currently the 12th largest wine producing country in the world.']",Light-bodied,Bottle (0.75l),3.869697,1.7171972,3.209899,0.0,0.0,7733088-2016,13.0,Yes,Yes,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,False,9,6,white
1127986,Burmester Late Bottled Vintage Port 2015,Burmester,2015,Porto,Late Bottled Vintage Port,empty,3.9,572,4.0,3864,22.9,vc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),3.006336,4.4349265,4.5640807,0.0,0.0,1127986-2015,20.0,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3,True,True,True,True,True,True,True,True,True,True,True,True,True,13,3,fortitied
7211837,W. & J. Graham's Blend No 5 White Port Meio Seco,W. & J. Graham's,N.V.,Porto,White Port,empty,4.1,914,4.1,914,22.95,vc,"Gouveio, Rabigato, Malvasia Fina",empty,Very full-bodied,Bottle (0.75l),3.1795447,4.423471,4.306828,0.0,0.0,7211837-N.V.,20.0,No,No,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,True,True,True,True,True,True,True,True,True,True,True,True,False,12,3,fortitied
1709973,Bulas Reserva Tinto 2016,Bulas,2016,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",3.9,68,3.9,633,22.98,vc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Bottle (0.75l),3.227307,1.4243268,4.7432814,3.907268,0.0,1709973-2016,14.5,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,True,True,True,False,True,True,False,False,True,True,True,False,True,9,3,red
2364496,Adega Mayor Reserva do Comendador Branco 2021,Adega Mayor,2021,Alentejano,Southern Portugal White,"Southern Portugal is far better known for its reds than its whites, but that doesn't mean that there aren't great bottles to be found. The dryer, hotter climate makes yielding precious acidic wine more challenging than it would be in the north.

The fabulous coastal region of Alentejo produces some excellent wine from the Antão Vaz grape, which is known for being acidic, zesty and tropical fruit-heavy.

Dry and hot are two words that commonly describe the growing regions of Southern Portugal. With as little as 23 inches of rainfall per year and summer temperatures often in excess of 100F, it's easy to see why it's considered difficult to grow great white wine.

While this area is more commonly known for reds, Antão Vaz is a white grape that has won plaudits across the wine world. Thick skinned and often similar to a lightly oaked chardonnay, it's the flagship wine of the Vidigueira region.

The wines of Southern Portugal love seafood, and work extremely well with some fresh fish, nice oily sardines or seafood paella.",4.2,55,4.2,1805,22.99,vc,"Malvasia, Fernao Pires","[""The Alentejo region is far more well known for producing grain, and is unofficially called Portugal's “bread basket”."", 'Portugal is currently the 12th largest wine producing country in the world.', ""Southern Portugal is far better known for producing cork than producing wine. It makes over one third of the world's natural bottle stoppers.""]",Medium-bodied,Bottle (0.75l),2.4558666,1.8103082,3.6116757,0.0,0.0,2364496-2021,13.5,Yes,Yes,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,4,True,True,True,True,True,True,True,True,True,True,False,True,True,12,2,white
73949,Cortes de Cima Trincadeira 2018,Cortes de Cima,2018,Alentejano,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",4.1,141,4.0,1606,23.0,vc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),2.9594758,1.8820205,3.8574045,2.895262,0.0,73949-2018,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,False,True,True,False,True,True,False,True,True,True,True,False,True,9,2,red
1399286,Quinta de Santa Eufémia Late Bottled Vintage Porto 2015,Quinta de Santa Eufémia,2015,Porto,Late Bottled Vintage Port,empty,4.0,47,3.9,872,23.07,vc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),3.0370817,4.4217167,4.347511,0.0,0.0,1399286-2015,19.0,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3,True,True,True,False,True,True,False,True,True,True,True,False,True,10,3,fortitied
